01/04/2010 : logon,http,http,http,email,http,http,http,Connect,Disconnect,http,http,http,Connect,Disconnect,http,logoff
06/29/2010 : logon,http,http,Connect,Disconnect,http,http,http,http,http,email,http,Connect,http,http,Disconnect,logoff
06/30/2010 : logon,Connect,Disconnect,http,http,http,http,Connect,http,Disconnect,http,Connect,http,email,http,Disconnect,http,http,logoff
07/01/2010 : logon,Connect,Disconnect,email,Connect,http,Disconnect,http,http,Connect,Disconnect,http,http,http,http,http,http,http,logoff
07/02/2010 : logon,http,Connect,Disconnect,http,http,Connect,http,http,Disconnect,email,http,http,http,http,http,logoff
07/06/2010 : logon,http,http,Connect,http,http,http,Disconnect,http,http,email,http,http,http,logoff
07/07/2010 : logon,http,http,http,Connect,Disconnect,http,http,http,http,http,Connect,Disconnect,http,email,http,logoff
07/08/2010 : logon,http,Connect,http,http,http,Disconnect,http,http,email,http,http,http,http,logoff
07/09/2010 : logon,http,http,email,http,http,http,Connect,http,Disconnect,http,http,http,http,logoff
07/12/2010 : logon,http,http,Connect,Disconnect,http,http,http,http,Connect,http,Disconnect,email,http,http,http,logoff
07/13/2010 : logon,http,http,http,http,http,http,Connect,Disconnect,http,http,http,email,http,logoff
07/14/2010 : logon,http,email,http,http,Connect,Disconnect,http,http,http,http,Connect,Disconnect,http,http,http,logoff
07/15/2010 : logon,http,http,http,http,http,http,email,http,Connect,Disconnect,Connect,Disconnect,http,http,http,logoff
07/16/2010 : logon,http,http,http,Connect,Disconnect,http,http,http,email,http,http,http,http,logoff
07/19/2010 : logon,Connect,http,Disconnect,Connect,Disconnect,Connect,Disconnect,http,email,http,http,http,http,http,http,http,http,logoff
07/20/2010 : logon,http,http,http,Connect,Disconnect,Connect,Disconnect,http,http,http,Connect,Disconnect,http,email,http,http,http,logoff
07/21/2010 : logon,http,http,http,Connect,Disconnect,http,http,http,Connect,http,Disconnect,http,http,Connect,Disconnect,email,http,logoff
07/22/2010 : logon,http,http,Connect,http,Disconnect,email,Connect,http,Disconnect,Connect,Disconnect,http,http,http,Connect,Disconnect,http,http,http,logoff
07/23/2010 : logon,http,http,http,Connect,Disconnect,http,Connect,Disconnect,http,http,email,http,http,Connect,Disconnect,http,Connect,http,Disconnect,logoff
07/26/2010 : logon,http,http,http,http,http,Connect,http,Disconnect,http,http,Connect,Disconnect,http,email,http,logoff
07/27/2010 : logon,http,Connect,Disconnect,http,http,http,http,http,http,Connect,http,Disconnect,http,http,Connect,Disconnect,email,logoff
07/28/2010 : logon,http,http,http,http,http,http,email,Connect,http,Disconnect,Connect,Disconnect,http,http,http,logoff
07/29/2010 : logon,http,http,Connect,Disconnect,http,http,http,http,http,http,Connect,Disconnect,http,Connect,http,email,Disconnect,logoff
07/30/2010 : logon,http,http,http,http,Connect,Disconnect,http,http,email,http,http,http,http,logoff
08/02/2010 : logon,http,http,Connect,http,Disconnect,http,email,http,http,http,http,http,http,logoff
08/03/2010 : logon,http,http,http,http,email,http,http,Connect,Disconnect,http,http,http,http,logoff
08/04/2010 : logon,email,http,http,http,http,Connect,http,Disconnect,http,http,Connect,Disconnect,Connect,Disconnect,http,http,http,logoff
08/05/2010 : logon,http,http,http,http,http,Connect,http,Disconnect,http,http,http,http,email,logoff
08/06/2010 : logon,Connect,http,email,http,Disconnect,http,http,http,http,Connect,Disconnect,Connect,http,Disconnect,http,http,http,logoff
08/09/2010 : logon,http,http,http,Connect,Disconnect,http,http,Connect,Disconnect,http,email,http,http,Connect,Disconnect,http,http,logoff
08/10/2010 : logon,http,Connect,http,http,http,Disconnect,http,http,http,email,http,http,http,logoff
08/11/2010 : logon,http,http,http,Connect,Disconnect,email,http,http,http,Connect,Disconnect,http,http,http,http,logoff
08/12/2010 : logon,http,Connect,Disconnect,http,http,http,email,http,http,http,http,http,http,logoff
08/13/2010 : logon,Connect,Disconnect,http,http,http,http,Connect,Disconnect,http,email,http,Connect,http,Disconnect,http,http,http,logoff
08/16/2010 : logon,Connect,Disconnect,Connect,Disconnect,http,http,http,http,Connect,Disconnect,http,http,http,http,http,email,http,logoff
08/17/2010 : logon,http,http,http,http,http,email,http,http,http,http,http,logoff
08/18/2010 : logon,http,http,http,http,http,Connect,Disconnect,email,http,Connect,http,http,Disconnect,http,http,logoff
08/19/2010 : logon,http,http,email,Connect,Disconnect,http,http,Connect,http,Disconnect,Connect,Disconnect,http,http,http,http,http,logoff
08/20/2010 : logon,http,http,http,http,http,http,http,http,http,Connect,Disconnect,email,Connect,Disconnect,http,logoff
08/23/2010 : logon,http,http,Connect,Disconnect,http,http,http,http,email,Connect,http,Disconnect,http,http,http,logoff
08/24/2010 : logon,http,http,http,http,Connect,Disconnect,Connect,Disconnect,email,http,http,Connect,http,http,http,http,Disconnect,logoff
08/25/2010 : logon,http,email,http,http,Connect,http,Disconnect,http,http,http,http,http,http,logoff
08/26/2010 : logon,http,http,Connect,Disconnect,http,http,http,email,http,http,http,http,Connect,Disconnect,http,logoff
08/27/2010 : logon,http,http,Connect,Disconnect,http,http,http,http,http,http,email,http,Connect,http,Disconnect,logoff
08/30/2010 : logon,http,email,http,Connect,http,Disconnect,http,http,http,http,http,http,http,Connect,Disconnect,logoff
08/31/2010 : logon,email,http,Connect,Disconnect,http,http,http,http,http,http,Connect,http,http,http,Disconnect,logoff
09/01/2010 : logon,Connect,Disconnect,http,http,http,http,http,http,Connect,Disconnect,http,email,http,http,http,logoff
09/02/2010 : logon,http,http,http,http,http,Connect,Disconnect,email,http,Connect,http,Disconnect,http,Connect,Disconnect,http,http,logoff
09/03/2010 : logon,http,http,email,Connect,Disconnect,http,http,Connect,Disconnect,http,http,http,Connect,http,Disconnect,http,http,logoff
09/07/2010 : logon,http,Connect,http,http,Disconnect,http,http,email,http,http,Connect,http,http,Disconnect,http,logoff
09/08/2010 : logon,http,http,http,Connect,Disconnect,Connect,Disconnect,http,http,http,http,http,Connect,Disconnect,http,http,logoff
09/09/2010 : logon,http,Connect,Disconnect,http,http,http,http,http,http,http,http,email,Connect,Disconnect,Connect,Disconnect,http,logoff
09/10/2010 : logon,http,http,http,Connect,Disconnect,http,http,Connect,Disconnect,http,http,http,Connect,Disconnect,email,http,http,logoff
09/13/2010 : logon,http,http,Connect,Disconnect,http,http,http,http,Connect,Disconnect,http,http,http,Connect,http,email,Disconnect,logoff
09/14/2010 : logon,Connect,http,http,Disconnect,Connect,Disconnect,http,http,http,http,http,email,http,Connect,Disconnect,Connect,Disconnect,http,http,logoff
09/15/2010 : logon,http,http,email,http,http,http,http,Connect,Disconnect,http,http,http,http,logoff
09/16/2010 : logon,http,email,Connect,Disconnect,http,http,http,http,http,http,http,http,http,logoff
09/17/2010 : logon,http,Connect,Disconnect,http,Connect,Disconnect,http,http,http,http,http,http,http,email,http,logoff
09/20/2010 : logon,http,http,http,http,http,http,email,http,http,http,http,logoff
09/21/2010 : logon,http,email,http,http,Connect,Disconnect,http,http,http,http,http,http,Connect,Disconnect,http,logoff
09/22/2010 : logon,http,http,http,Connect,http,Disconnect,http,Connect,Disconnect,http,http,http,Connect,Disconnect,email,http,http,logoff
09/23/2010 : logon,http,http,http,email,http,http,http,http,http,http,Connect,Disconnect,http,logoff
09/24/2010 : logon,Connect,http,Disconnect,http,email,Connect,http,Disconnect,http,http,http,http,http,http,http,logoff
09/27/2010 : logon,http,Connect,Disconnect,http,Connect,Disconnect,http,http,http,http,email,http,http,http,http,logoff
09/28/2010 : logon,http,http,Connect,Disconnect,http,email,http,Connect,Disconnect,http,http,http,http,http,http,logoff
09/29/2010 : logon,http,Connect,Disconnect,http,http,http,email,Connect,Disconnect,http,http,Connect,Disconnect,http,http,http,http,logoff
09/30/2010 : logon,http,http,http,http,http,http,http,http,http,email,http,logoff
10/01/2010 : logon,http,email,http,http,http,http,Connect,Disconnect,http,http,http,Connect,Disconnect,http,http,logoff
10/04/2010 : logon,http,Connect,Disconnect,Connect,http,Disconnect,http,http,http,http,email,http,http,Connect,Disconnect,http,http,logoff
10/05/2010 : logon,http,email,http,http,http,http,http,http,http,http,http,logoff
10/06/2010 : logon,http,http,email,http,http,Connect,http,http,Disconnect,http,http,http,http,logoff
10/07/2010 : logon,http,http,http,http,email,Connect,Disconnect,http,http,http,http,http,http,logoff
10/08/2010 : logon,http,http,http,http,email,http,http,Connect,Disconnect,http,http,http,http,logoff
10/11/2010 : logon,http,http,http,Connect,Disconnect,http,http,Connect,Disconnect,http,email,Connect,http,Disconnect,http,Connect,Disconnect,http,http,logoff
10/12/2010 : logon,http,Connect,http,Disconnect,http,http,email,http,http,http,http,http,http,logoff
10/13/2010 : logon,http,http,email,http,http,http,http,http,http,http,Connect,Disconnect,http,logoff
10/14/2010 : logon,http,http,http,http,http,Connect,http,http,http,Disconnect,Connect,Disconnect,http,email,http,logoff
10/15/2010 : logon,http,http,http,http,http,http,Connect,email,Disconnect,http,http,http,http,logoff
10/18/2010 : logon,http,http,http,Connect,http,Disconnect,http,http,Connect,Disconnect,email,http,Connect,Disconnect,http,http,http,http,http,http,http,logoff
10/19/2010 : logon,http,http,http,http,http,http,http,http,http,http,http,http,Connect,Disconnect,http,http,http,Connect,Disconnect,email,http,http,http,http,logoff
10/20/2010 : logon,http,http,http,email,http,http,http,http,http,http,http,http,Connect,Disconnect,Connect,http,Disconnect,http,http,Connect,http,http,Disconnect,http,logoff
10/21/2010 : logon,http,email,http,Connect,Disconnect,http,http,http,http,http,http,http,http,Connect,http,http,Disconnect,http,Connect,Disconnect,http,http,http,http,logoff
10/22/2010 : logon,http,http,http,http,http,http,http,email,email,http,Connect,http,Disconnect,http,email,Connect,Disconnect,http,http,http,http,http,http,http,http,logoff
10/25/2010 : logon,http,http,http,http,http,http,http,http,Connect,Disconnect,http,http,http,http,http,http,http,http,http,http,email,http,http,logoff
10/26/2010 : logon,http,http,http,http,http,http,http,http,http,Connect,http,Disconnect,Connect,Disconnect,http,http,http,http,http,http,http,logoff
10/27/2010 : logon,http,http,http,http,http,email,http,http,http,email,http,http,http,http,Connect,Disconnect,http,email,email,http,http,logoff
10/28/2010 : logon,email,http,http,http,http,http,http,http,http,http,http,http,http,http,http,http,http,email,http,logoff
10/29/2010 : logon,http,http,Connect,http,Disconnect,http,http,http,http,http,http,Connect,email,Disconnect,http,http,logoff
11/01/2010 : logon,http,http,http,email,http,Connect,http,Disconnect,http,http,email,Connect,Disconnect,email,http,http,http,email,http,http,http,http,http,logoff
11/02/2010 : logon,http,http,http,http,http,http,http,http,http,http,http,http,Connect,Disconnect,http,email,http,http,http,http,logoff
11/03/2010 : logon,http,http,http,http,http,email,Connect,Disconnect,http,http,http,http,http,http,http,http,http,http,http,http,logoff
11/04/2010 : logon,http,http,http,http,http,email,http,http,http,http,http,http,http,logoff
11/05/2010 : logon,email,http,http,Connect,http,Disconnect,http,http,http,http,email,http,http,http,Connect,email,Disconnect,email,http,http,http,http,logoff
11/08/2010 : logon,http,http,http,email,http,http,http,http,http,email,http,http,email,Connect,Disconnect,http,http,http,http,http,http,http,http,email,http,logoff
11/09/2010 : logon,http,http,http,Connect,Disconnect,http,http,http,http,http,http,http,http,http,http,email,logoff
11/10/2010 : logon,http,http,http,http,Connect,email,Disconnect,Connect,http,http,http,http,Disconnect,http,http,http,http,http,logoff
11/11/2010 : logon,http,http,http,http,http,http,http,http,http,email,http,http,http,http,http,email,http,http,http,logoff
11/12/2010 : logon,http,http,http,http,http,http,http,Connect,Disconnect,http,http,Connect,Disconnect,http,email,http,Connect,Disconnect,http,http,http,http,http,logoff
11/15/2010 : logon,http,http,http,http,http,email,http,http,http,http,Connect,Disconnect,http,Connect,email,email,Disconnect,http,email,http,http,http,Connect,http,http,Disconnect,logoff
11/16/2010 : logon,http,http,http,Connect,http,http,Disconnect,Connect,http,Disconnect,Connect,Disconnect,http,email,http,http,http,http,Connect,Disconnect,Connect,Disconnect,http,Connect,Disconnect,http,http,logoff
11/17/2010 : logon,Connect,http,email,Disconnect,http,http,http,http,Connect,Disconnect,http,http,http,http,http,logoff
11/18/2010 : logon,http,http,http,http,Connect,Disconnect,Connect,Disconnect,http,email,http,Connect,Disconnect,http,Connect,Disconnect,Connect,http,Disconnect,Connect,Disconnect,http,http,logoff
11/19/2010 : logon,http,http,http,http,http,Connect,http,http,Disconnect,http,http,email,Connect,Disconnect,http,logoff
11/22/2010 : logon,Connect,http,Disconnect,http,http,http,Connect,http,Disconnect,Connect,Disconnect,Connect,Disconnect,http,http,Connect,email,http,Disconnect,Connect,Disconnect,http,http,logoff
11/23/2010 : logon,http,http,http,http,http,http,Connect,Disconnect,Connect,http,http,Disconnect,Connect,Disconnect,email,http,http,logoff
11/24/2010 : logon,http,Connect,http,Disconnect,http,http,Connect,http,Disconnect,email,Connect,http,Disconnect,Connect,Disconnect,http,Connect,Disconnect,Connect,Disconnect,http,http,http,logoff
11/29/2010 : logon,http,http,Connect,Disconnect,http,Connect,http,http,Disconnect,http,email,http,Connect,Disconnect,http,http,Connect,Disconnect,http,logoff
11/30/2010 : logon,Connect,http,Disconnect,email,http,http,http,Connect,Disconnect,http,Connect,http,Disconnect,http,http,Connect,Disconnect,Connect,http,Disconnect,http,logoff
12/01/2010 : logon,Connect,http,http,Disconnect,http,http,email,Connect,Disconnect,http,Connect,Disconnect,Connect,Disconnect,http,http,http,http,http,logoff
12/02/2010 : logon,http,http,http,http,http,http,Connect,Disconnect,Connect,Disconnect,Connect,http,http,Disconnect,http,email,Connect,Disconnect,http,logoff
12/03/2010 : logon,Connect,Disconnect,Connect,Disconnect,http,http,http,http,Connect,Disconnect,http,http,http,Connect,Disconnect,Connect,email,http,http,Disconnect,http,logoff
12/06/2010 : logon,http,http,http,http,http,Connect,http,Disconnect,http,http,http,email,Connect,http,Disconnect,logoff
12/07/2010 : logon,http,http,http,http,http,http,email,http,Connect,Disconnect,Connect,http,Disconnect,Connect,Disconnect,http,http,logoff
12/08/2010 : logon,email,http,http,Connect,Disconnect,http,http,http,Connect,http,Disconnect,http,http,http,http,logoff
12/09/2010 : logon,http,http,Connect,Disconnect,http,http,Connect,http,http,Disconnect,http,http,Connect,Disconnect,http,email,http,logoff
12/10/2010 : logon,http,http,http,Connect,Disconnect,http,http,http,http,http,email,http,http,logoff
12/13/2010 : logon,http,Connect,http,Disconnect,email,http,http,http,http,Connect,Disconnect,http,http,Connect,Disconnect,http,http,logoff
12/14/2010 : logon,http,http,http,http,http,http,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,http,http,Connect,http,Disconnect,Connect,Disconnect,http,logoff
